Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,210.94000244140625,211.0,208.2100067138672,210.4499969482422,200.15264892578125,1092600
2020-01-03,207.0,210.57000732421875,207.0,209.58999633789062,199.3347625732422,801600
2020-01-06,209.1999969482422,213.07000732421875,208.22999572753906,212.22000122070312,201.83602905273438,1294500
2020-01-07,210.02999877929688,210.85000610351562,207.11000061035156,209.6199951171875,199.36328125,1077500
2020-01-08,210.55999755859375,212.00999450683594,209.22000122070312,210.69000244140625,200.38088989257812,1019100
2020-01-09,211.8300018310547,212.97999572753906,211.2899932861328,211.6300048828125,201.27493286132812,744400
2020-01-10,212.67999267578125,212.8800048828125,209.4600067138672,209.64999389648438,199.39178466796875,1232700
2020-01-13,209.5,209.77000427246094,206.83999633789062,206.88999938964844,196.76687622070312,1398600
2020-01-14,206.38999938964844,209.14999389648438,205.60000610351562,207.9600067138672,197.78448486328125,1680500
2020-01-15,208.47000122070312,209.4199981689453,206.60000610351562,206.75,196.63369750976562,1323600
2020-01-16,207.72999572753906,209.47000122070312,206.77000427246094,209.4600067138672,199.21112060546875,2617100
2020-01-17,209.94000244140625,216.52999877929688,209.19000244140625,212.1699981689453,201.7884979248047,3742000
2020-01-21,212.05999755859375,214.64999389648438,211.60000610351562,214.64999389648438,204.14712524414062,1605100
2020-01-22,215.83999633789062,217.8800048828125,215.47000122070312,217.07000732421875,206.44873046875,1528000
2020-01-23,216.97999572753906,218.39999389648438,215.14999389648438,216.22000122070312,205.6403045654297,1415400
2020-01-24,217.02999877929688,217.5800018310547,213.47999572753906,214.22999572753906,203.74771118164062,1558900
2020-01-27,212.41000366210938,217.17999267578125,212.41000366210938,214.60000610351562,204.09959411621094,1553600
2020-01-28,214.8800048828125,215.4199981689453,213.57000732421875,214.1999969482422,203.71917724609375,1702900
2020-01-29,216.38999938964844,216.38999938964844,208.16000366210938,210.67999267578125,200.3714141845703,2871100
2020-01-30,210.0,214.14999389648438,209.35000610351562,213.8300018310547,203.36724853515625,2130700
2020-01-31,213.4499969482422,214.0,209.36000061035156,210.6999969482422,200.39041137695312,1511200
2020-02-03,210.57000732421875,212.99000549316406,210.57000732421875,211.63999938964844,201.28445434570312,1148500
2020-02-04,214.60000610351562,217.7100067138672,213.89999389648438,216.35000610351562,205.7639617919922,1248900
2020-02-05,217.63999938964844,218.77999877929688,216.4499969482422,217.72999572753906,207.07644653320312,1160200
2020-02-06,218.7100067138672,219.35000610351562,217.1699981689453,218.24000549316406,207.56149291992188,790200
2020-02-07,218.19000244140625,219.0,214.60000610351562,214.80999755859375,204.29933166503906,942200
2020-02-10,214.8699951171875,217.47999572753906,214.82000732421875,217.22999572753906,206.60089111328125,650200
2020-02-11,218.05999755859375,218.99000549316406,216.6999969482422,218.13999938964844,207.46641540527344,834500
2020-02-12,218.52999877929688,219.27000427246094,216.0399932861328,216.0800018310547,205.50718688964844,871500
2020-02-13,216.36000061035156,218.22999572753906,215.36000061035156,217.41000366210938,206.7720947265625,1055200
2020-02-14,217.7899932861328,221.6199951171875,216.52000427246094,221.5399932861328,210.7000274658203,1447400
2020-02-18,221.0,221.9499969482422,218.77999877929688,221.92999267578125,211.0709686279297,1533300
